id,pref_name,city_name,district_name,built_year,structure,top_floor_num,room_type,price,area,latitude,longitude,nearest_station_id,dist_to_nearest_station
A03393,東京都,世田谷区,等々力８丁目,1988,ＲＣ,5,1R,3022.086,26,35.61691739,139.6522367,S00034,1185.63
A03394,東京都,世田谷区,等々力８丁目,1993,ＲＣ,4,1R,3314.2312,22,35.61325117,139.6484364,S00034,560.71
A03395,東京都,世田谷区,等々力８丁目,1995,ＡＬＣ,2,1R,3246.3914,25,35.61264879,139.6503215,S00034,646.55
A03396,東京都,世田谷区,松原２丁目,2011,鉄骨,4,1R,3521.1616,24,35.66754658,139.647224,S00012,387.8
A03397,東京都,世田谷区,松原２丁目,2007,ＡＬＣ,2,1R,3267.253,24,35.66517727,139.6517238,S00012,476.94
A03398,東京都,世田谷区,松原２丁目,2002,鉄骨造,4,1R,3344.5688,28,35.66639631,139.6470046,S00012,495.99
A03399,東京都,世田谷区,松原２丁目,1997,ＲＣ,3,1R,3323.8984,21,35.66538604,139.6473836,S00012,589.11
A03400,東京都,世田谷区,松原２丁目,2001,鉄骨造,2,1R,3319.5962,30,35.66614348,139.648862,S00012,412.78
A03401,東京都,世田谷区,松原２丁目,2000,鉄骨造,2,1R,3294.1257,22,35.66515413,139.6475513,S00012,602.74
A03402,東京都,世田谷区,松原２丁目,1973,ＳＲＣ,14,1R,2769.4075,21,35.66765504,139.6470533,S00012,389.24
A03403,東京都,世田谷区,喜多見１丁目,2001,ＲＣ,3,1R,3014.1335,27,35.62205977,139.5979228,S00001,2516.3
A03404,東京都,世田谷区,喜多見４丁目,2005,ＲＣ,2,1R,2987.2969,26,35.62779943,139.5933344,S00001,1537.27
A03405,東京都,世田谷区,喜多見４丁目,1993,ＰＣ,3,1R,2708.158,30,35.63231833,139.5915648,S00001,1099.65
A03406,東京都,世田谷区,喜多見４丁目,1989,鉄骨造,0,1R,2846.562,23,35.62521806,139.596006,S00001,1992.97
A03407,東京都,世田谷区,喜多見４丁目,2001,鉄骨造,3,1R,2844.841,29,35.63094992,139.5933584,S00001,1288.17
A03408,東京都,世田谷区,喜多見７丁目,1999,ＲＣ,3,1R,2868.8826,29,35.63159271,139.594649,S00001,1115.99
A03409,東京都,世田谷区,喜多見７丁目,1987,ＲＣ,4,1R,2856.365,28,35.63136871,139.5942629,S00001,1060.05
A03410,東京都,世田谷区,喜多見７丁目,1999,ＲＣ,2,1R,2868.8826,26,35.6330053,139.5947858,S00001,991.56
A03411,東京都,世田谷区,喜多見７丁目,1997,ＲＣ,2,1R,2955.7595,28,35.63425166,139.5943696,S00001,875.05
A03412,東京都,世田谷区,松原２丁目,1990,鉄骨造,2,1R,3228.0266,21,35.66737294,139.6485354,S00012,239.65
A03413,東京都,世田谷区,松原２丁目,1990,ＲＣ,8,1R,3218.5447,20,35.66510348,139.65151,S00012,598.67
A03414,東京都,世田谷区,松原２丁目,1995,鉄骨造,3,1R,3237.108,25,35.6668873,139.6482797,S00012,324.02
A03415,東京都,世田谷区,松原２丁目,1997,ＲＣ,4,1R,3344.7776,29,35.66690954,139.648425,S00012,253.4
A03416,東京都,世田谷区,松原２丁目,1999,ＲＣ,6,1R,3336.4507,23,35.66499567,139.6498281,S00012,564.3
A03417,東京都,世田谷区,松原２丁目,2007,ＡＬＣ,4,1R,3328.5999,27,35.66479948,139.647374,S00012,830.83
A03418,東京都,世田谷区,松原２丁目,2004,鉄骨造,4,1R,3442.746,25,35.66620839,139.6513251,S00012,443.8
A03419,東京都,世田谷区,松原２丁目,1975,ＲＣ,10,1R,2836.6548,23,35.66645795,139.6471146,S00012,505.67
A03420,東京都,世田谷区,松原２丁目,2004,ＲＣ,9,1R,3457.423,26,35.66503424,139.6478152,S00012,799.93
A03421,東京都,世田谷区,松原２丁目,1989,ＲＣ,3,1R,3182.8684,28,35.6653017,139.6470998,S00012,675.97
A03422,東京都,世田谷区,松原２丁目,2009,ＲＣ,3,1R,3412.7195,29,35.66748674,139.6464219,S00012,480.53
A03423,東京都,世田谷区,松原２丁目,1997,ＲＣ,3,1R,3307.41,23,35.6653955,139.6472528,S00012,553.18
A03424,東京都,世田谷区,松原２丁目,2005,鉄骨造,6,1R,3445.8252,24,35.66669735,139.6481415,S00012,400.7
A03425,東京都,世田谷区,松原２丁目,1981,ＲＣ,3,1R,3015.1953,27,35.66674668,139.6484431,S00012,301.63
A03426,東京都,世田谷区,松原２丁目,1995,ＲＣ,5,1R,3266.8684,29,35.66648592,139.6474868,S00012,321.33
A03427,東京都,世田谷区,松原２丁目,2001,ＲＣ,2,1R,3274.438,27,35.66537978,139.6468357,S00012,659.39
A03428,東京都,世田谷区,松原２丁目,1997,ＲＣ,4,1R,3313.8984,28,35.66504205,139.6479635,S00012,787.27
A03429,東京都,世田谷区,松原２丁目,1998,鉄骨造,3,1R,3304.1196,20,35.66809909,139.6502344,S00012,128.81
A03430,東京都,世田谷区,松原２丁目,1984,ＲＣ,3,1R,3182.6758,26,35.66782417,139.6499872,S00012,83.99
A03431,東京都,世田谷区,松原２丁目,1975,ＲＣ,4,1R,2863.0454,27,35.66744035,139.6469277,S00012,425.46
A03432,東京都,世田谷区,松原２丁目,1999,ＲＣ,3,1R,3304.568,25,35.66702809,139.648416,S00012,257.34
A03433,東京都,世田谷区,松原２丁目,1975,ＳＲＣ,14,1R,2881.6936,27,35.66786416,139.6485165,S00012,214.57
A03434,東京都,世田谷区,松原２丁目,2000,ＲＣ,2,1R,3262.6433,23,35.6647489,139.6474739,S00012,819.28
A03435,東京都,世田谷区,松原２丁目,1984,ＲＣ,5,1R,3219.9678,24,35.66501088,139.6476587,S00012,756.62
A03436,東京都,世田谷区,松原５丁目,1995,ＲＣ,5,1R,3051.6238,27,35.66208251,139.6492231,S00012,952.4
A03437,東京都,世田谷区,松原５丁目,1982,鉄骨造,3,1R,2772.1692,29,35.66233621,139.6495581,S00012,963.12
A03438,東京都,世田谷区,松原５丁目,1984,ＲＣ,3,1R,3130.232,24,35.66379006,139.6503745,S00012,761.51
A03439,東京都,世田谷区,松原５丁目,1993,鉄骨造,3,1R,3211.6375,24,35.66448696,139.6511858,S00012,638.42
A03440,東京都,世田谷区,松原５丁目,1988,鉄骨造,3,1R,3190.2073,28,35.66445731,139.6515808,S00012,780.57
A03441,東京都,世田谷区,松原５丁目,1968,ＲＣ,5,1R,5584.4204,28,35.66479335,139.6512667,S00012,593.43
A03442,東京都,世田谷区,松原５丁目,1988,ＲＣ,2,1R,3000.778,20,35.6618906,139.6488688,S00012,1078.2
A03443,東京都,世田谷区,松原５丁目,1993,鉄骨造,2,1R,3117.7617,26,35.6634203,139.6488572,S00012,832.72
A03444,東京都,世田谷区,松原５丁目,1989,ＲＣ,2,1R,3079.3347,21,35.66354179,139.6488164,S00012,881.11
A03445,東京都,世田谷区,松原１丁目,1988,ＲＣ,2,1R,3228.475,20,35.66638293,139.6516882,S00012,291.06
A03446,東京都,世田谷区,松原１丁目,1970,ＲＣ,7,1R,2924.929,28,35.66905309,139.6539418,S00012,368.81
A03447,東京都,世田谷区,松原１丁目,1991,ＲＣ,3,1R,3247.0203,30,35.66776244,139.6525529,S00012,287.04
A03448,東京都,世田谷区,松原１丁目,2001,ＲＣ,2,1R,3352.8816,22,35.66815679,139.6545676,S00012,470.03
A03449,東京都,世田谷区,松原１丁目,1989,鉄骨造,3,1R,3263.2144,21,35.66797223,139.6539891,S00012,427.18
A03450,東京都,世田谷区,松原１丁目,2006,鉄骨造,2,1R,3364.7354,26,35.6658203,139.6526571,S00012,510.26
A03451,東京都,世田谷区,松原１丁目,1998,ＡＬＣ,2,1R,3218.3604,22,35.66794496,139.6523331,S00012,317.26
A03452,東京都,世田谷区,松原１丁目,2015,ＲＣ,8,1R,3633.42,23,35.66801252,139.6546947,S00012,510.32
A03453,東京都,世田谷区,松原１丁目,1998,鉄骨造,3,1R,3304.1196,26,35.66873829,139.6528754,S00012,284.63
A03454,東京都,世田谷区,松原１丁目,1983,ＲＣ,3,1R,3138.3872,23,35.6679451,139.6521061,S00012,334.88
A03455,東京都,世田谷区,松原１丁目,1993,ＲＣ,4,1R,3266.8684,22,35.6665774,139.651822,S00012,313.78
A03456,東京都,世田谷区,松原１丁目,1994,ＲＣ,4,1R,3276.5862,30,35.66754388,139.6554182,S00012,613.82
A03457,東京都,世田谷区,松原１丁目,1982,ＳＲＣ,9,1R,3090.7107,22,35.66668463,139.6523707,S00012,444.21
A03458,東京都,世田谷区,松原１丁目,1972,ＳＲＣ,9,1R,2804.7017,30,35.66603442,139.6534265,S00012,517.2
A03459,東京都,世田谷区,松原１丁目,2005,鉄骨造,3,1R,3384.3384,23,35.66830357,139.654533,S00012,480.19
A03460,東京都,世田谷区,松原１丁目,1996,ＲＣ,7,1R,3290.937,24,35.66752356,139.6525973,S00012,327.99
A03461,東京都,世田谷区,松原１丁目,1987,ＲＣ,2,1R,3209.5593,24,35.66916919,139.6543234,S00012,502.41
A03462,東京都,世田谷区,松原１丁目,2014,ＲＣ,9,1R,3541.3745,22,35.66745658,139.6523543,S00012,305.79
A03463,東京都,世田谷区,松原１丁目,1976,ＲＣ,4,1R,2918.3704,27,35.66797517,139.6542086,S00012,446.59
A03464,東京都,世田谷区,松原１丁目,1975,ＳＲＣ,7,1R,2882.7332,23,35.66977142,139.6520246,S00012,307.99
A03465,東京都,世田谷区,松原１丁目,2007,ＲＣ,5,1R,3568.9692,29,35.66790401,139.6542634,S00012,485.58
A03466,東京都,世田谷区,松原１丁目,2000,ＲＣ,5,1R,3410.2346,23,35.66920332,139.6548482,S00012,489.26
A03467,東京都,世田谷区,松原１丁目,1989,ＲＣ,4,1R,3267.505,23,35.66701747,139.6547781,S00012,590.51
A03468,東京都,世田谷区,松原１丁目,1976,ＳＲＣ,10,1R,2868.9612,27,35.66533954,139.6521322,S00012,454.48
A03469,東京都,世田谷区,松原１丁目,1990,ＳＲＣ,11,1R,3243.5667,30,35.66969799,139.6517644,S00012,293.98
A03470,東京都,世田谷区,松原１丁目,1993,鉄骨,2,1R,3299.9214,26,35.66875609,139.6546546,S00012,536.63
A03471,東京都,世田谷区,給田３丁目,2000,ＲＣ,5,1R,2905.783,26,35.66500115,139.5901185,S00032,1185.47
A03472,東京都,世田谷区,給田３丁目,1982,ＲＣ,3,1R,2766.606,21,35.6672856,139.5956186,S00032,564.13
A03473,東京都,世田谷区,給田３丁目,1990,ＲＣ,3,1R,2834.323,28,35.66568429,139.5938499,S00032,698.2
A03474,東京都,世田谷区,給田３丁目,2006,ＲＣ,4,1R,3330.272,27,35.66724273,139.5958323,S00032,535.21
A03475,東京都,世田谷区,給田３丁目,2002,ＲＣ,4,1R,2838.832,27,35.66517933,139.592289,S00032,940.38
A03476,東京都,世田谷区,給田３丁目,1982,ＲＣ,3,1R,2601.9678,20,35.66499418,139.590901,S00032,1079.67
A03477,東京都,世田谷区,給田３丁目,1986,ＲＣ,4,1R,2804.9158,23,35.66637351,139.5922299,S00032,931.73
A03478,東京都,世田谷区,給田３丁目,2007,ＲＣ,9,1R,3212.2869,24,35.66502783,139.5920171,S00032,886.31
A03479,東京都,世田谷区,給田３丁目,1983,ＲＣ,5,1R,2732.6328,26,35.66527735,139.5912769,S00032,1053.84
A03480,東京都,世田谷区,給田３丁目,1989,鉄骨造,3,1R,2801.6997,21,35.66475479,139.5902686,S00032,1158.07
A03481,東京都,世田谷区,給田３丁目,1984,ＲＣ,5,1R,2797.2144,24,35.66367485,139.5884464,S00032,1433.58
A03482,東京都,世田谷区,給田３丁目,1988,ＲＣ,7,1R,2781.2817,25,35.66353958,139.5879256,S00032,1511.94
A03483,東京都,世田谷区,給田３丁目,1971,ＲＣ,7,1R,2313.49,25,35.66491024,139.5914482,S00032,1018.94
A03484,東京都,世田谷区,給田３丁目,2006,ＲＣ,5,1R,3341.172,21,35.66699683,139.5959887,S00032,425.42
A03485,東京都,世田谷区,給田３丁目,1994,ＳＲＣ,10,1R,2981.6216,22,35.6675075,139.5949344,S00032,650.31
A03486,東京都,世田谷区,給田３丁目,1981,ＲＣ,4,1R,2723.3684,25,35.66550711,139.5920405,S00032,824.72
A03487,東京都,世田谷区,給田３丁目,2006,ＲＣ,3,1R,3021.0803,26,35.66374105,139.5880688,S00032,1476.12
A03488,東京都,世田谷区,給田３丁目,2001,ＡＬＣ,4,1R,2857.3599,21,35.66403481,139.5891674,S00032,1329.56
A03489,東京都,世田谷区,給田３丁目,1989,ＲＣ,7,1R,2972.9888,20,35.66703403,139.5948462,S00032,655.18
A03490,東京都,世田谷区,給田３丁目,2005,鉄骨造,2,1R,2939.8584,28,35.66515658,139.5919026,S00032,959.59
A03491,東京都,世田谷区,給田３丁目,1995,ＲＣ,6,1R,2872.7163,29,35.66586508,139.5938879,S00032,726.82
A03492,東京都,世田谷区,給田３丁目,1988,ＲＣ,6,1R,2835.2004,25,35.66414104,139.5891407,S00032,1258.69
A03493,東京都,世田谷区,給田４丁目,1973,ＳＲＣ,5,1R,2406.4976,20,35.6683335,139.5910768,S00032,1187.19
A03494,東京都,世田谷区,給田４丁目,1973,ＲＣ,5,1R,2410.686,21,35.66987202,139.5892278,S00032,1296.03
A03495,東京都,世田谷区,給田４丁目,1973,ＲＣ,5,1R,2410.686,27,35.66748628,139.590241,S00032,1224.9
A03496,東京都,世田谷区,給田４丁目,2010,鉄骨造,2,1R,2975.7527,21,35.66979802,139.5920816,S00032,1034.03
A03497,東京都,世田谷区,給田４丁目,2008,ＲＣ,4,1R,3195.1802,25,35.66836798,139.5907256,S00032,1241.42
A03498,東京都,世田谷区,給田４丁目,1971,ＲＣ,3,1R,2281.895,27,35.66968034,139.5926908,S00032,1007.98
A03499,東京都,世田谷区,給田４丁目,1993,ＲＣ,3,1R,2821.9097,25,35.66893806,139.5892107,S00032,1370.46
A03500,東京都,世田谷区,給田４丁目,1991,鉄骨造,3,1R,2792.939,28,35.66824049,139.5902045,S00032,1422.84
A03501,東京都,世田谷区,給田４丁目,2009,ＲＣ,4,1R,3191.4402,22,35.66778337,139.5909356,S00032,1139.95
A03502,東京都,世田谷区,給田４丁目,1999,ＲＣ,3,1R,2852.17,20,35.66748203,139.5906936,S00032,1227.42
A03503,東京都,世田谷区,給田４丁目,1996,ＲＣ,5,1R,2875.2903,22,35.66715318,139.5900233,S00032,1347.24
A03504,東京都,世田谷区,給田４丁目,2003,ＲＣ,4,1R,2974.6084,26,35.66879846,139.5905675,S00032,1254.95
A03505,東京都,世田谷区,給田４丁目,2003,鉄骨造,2,1R,2916.807,22,35.66991125,139.5895751,S00032,1381.55
A03506,東京都,世田谷区,上祖師谷４丁目,1985,ＲＣ,3,1R,2674.7888,21,35.65668208,139.5963839,S00032,1700.54
A03507,東京都,世田谷区,粕谷３丁目,1988,鉄骨,3,1R,2804.729,27,35.66022461,139.6036742,S00032,1150.2
A03508,東京都,世田谷区,粕谷３丁目,1985,ＲＣ,3,1R,2781.4646,22,35.6593614,139.6033029,S00032,1223.65
A03509,東京都,世田谷区,南烏山５丁目,1978,鉄骨造,3,1R,2589.1006,20,35.66774189,139.6038569,S00032,370.79
A03510,東京都,世田谷区,南烏山５丁目,1984,ＲＣ,4,1R,3073.8767,30,35.66793063,139.6039542,S00032,349.92
A03511,東京都,世田谷区,南烏山５丁目,1993,ＲＣ,4,1R,3082.958,21,35.6656129,139.6020192,S00032,293.68
A03512,東京都,世田谷区,南烏山５丁目,2014,ＲＣ,4,1R,3370.5728,22,35.66744463,139.6036045,S00032,320.43
A03513,東京都,世田谷区,南烏山５丁目,1982,ＲＣ,4,1R,2931.7593,22,35.6653457,139.6023387,S00032,586.77
A03514,東京都,世田谷区,南烏山５丁目,1983,ＲＣ,4,1R,3044.2126,23,35.66738083,139.6033285,S00032,281.85
A03515,東京都,世田谷区,南烏山５丁目,1985,ＲＣ,3,1R,3002.7048,28,35.6651916,139.6016706,S00032,333.02
A03516,東京都,世田谷区,南烏山５丁目,1990,ＲＣ,4,1R,3073.8767,29,35.66549443,139.6021287,S00032,395.13
A03517,東京都,世田谷区,南烏山５丁目,1989,ＲＣ,3,1R,3044.5647,25,35.66562981,139.602581,S00032,374.13
A03518,東京都,世田谷区,南烏山５丁目,1995,ＲＣ,3,1R,3053.646,27,35.66896468,139.6038002,S00032,316.53
A03519,東京都,世田谷区,南烏山５丁目,2003,鉄骨造,3,1R,3148.5432,21,35.66554359,139.602204,S00032,311.06
A03520,東京都,世田谷区,南烏山４丁目,1991,鉄骨造,2,1R,3062.6614,30,35.66915115,139.6032613,S00032,272.05
A03521,東京都,世田谷区,南烏山４丁目,1991,鉄骨造,4,1R,3091.9734,22,35.66877438,139.6011093,S00032,191.76
A03522,東京都,世田谷区,南烏山４丁目,1970,ＲＣ,5,1R,2752.2615,26,35.66896568,139.603145,S00032,230.67
A03523,東京都,世田谷区,南烏山４丁目,2003,鉄骨造,5,1R,3205.8962,21,35.66910062,139.6009411,S00032,204.82
A03524,東京都,世田谷区,上祖師谷５丁目,2003,ＰＣ,3,1R,2839.3894,30,35.65594726,139.5946234,S00032,1924.81
A03525,東京都,世田谷区,上祖師谷５丁目,1985,ＲＣ,4,1R,2765.5762,21,35.65635017,139.5941084,S00032,1830.27
A03526,東京都,世田谷区,上祖師谷５丁目,2008,ＲＣ,4,1R,3100.0657,22,35.65768221,139.5944635,S00032,1704.37
A03527,東京都,世田谷区,上祖師谷５丁目,1988,鉄骨造,3,1R,2731.3635,22,35.6574354,139.5946184,S00032,1831.15
A03528,東京都,世田谷区,上祖師谷５丁目,1995,ＲＣ,5,1R,2880.785,23,35.65710301,139.5899231,S00032,1961.33
A03529,東京都,世田谷区,上祖師谷５丁目,1983,ＲＣ,3,1R,2620.8909,23,35.65826362,139.5909951,S00032,1702.14
A03530,東京都,世田谷区,上祖師谷５丁目,1978,ＲＣ,6,1R,2376.9458,27,35.65704298,139.5922644,S00032,1801.64
A03531,東京都,世田谷区,上祖師谷５丁目,1986,ＲＣ,5,1R,2740.086,20,35.65739432,139.5928612,S00032,1743.08
A03532,東京都,世田谷区,上祖師谷５丁目,1999,ＲＣ,3,1R,2777.6528,21,35.65789938,139.5900829,S00032,1663.56
A03533,東京都,世田谷区,上祖師谷５丁目,1989,鉄骨造,3,1R,2717.3516,20,35.65827815,139.5918223,S00032,1636.15
A03534,東京都,世田谷区,上祖師谷５丁目,2005,ＲＣ,10,1R,3039.8428,30,35.65737092,139.5937392,S00032,1724.25
A03535,東京都,世田谷区,上祖師谷６丁目,2001,ＲＣ,3,1R,2833.7073,23,35.66082625,139.5980445,S00032,1141.35
A03536,東京都,世田谷区,上祖師谷７丁目,1976,ＲＣ,4,1R,2377.9287,27,35.66086137,139.5912457,S00032,1508.04
A03537,東京都,世田谷区,上祖師谷７丁目,2000,ＲＣ,3,1R,2764.0818,27,35.65839525,139.592058,S00032,1623.96
A03538,東京都,世田谷区,上祖師谷７丁目,1988,ＲＣ,3,1R,2737.2468,24,35.65946412,139.594201,S00032,1524.97
A03539,東京都,世田谷区,粕谷４丁目,1987,ＲＣ,3,1R,3002.7048,21,35.664049,139.602375,S00032,455.59
A03540,東京都,世田谷区,粕谷４丁目,1999,ＲＣ,3,1R,3058.4358,29,35.66419837,139.6037774,S00032,570.33
A03541,東京都,世田谷区,上祖師谷３丁目,1983,鉄骨,2,1R,2623.4717,24,35.65565291,139.6016189,S00032,1688.45
A03542,東京都,世田谷区,祖師谷６丁目,1998,ＲＣ,3,1R,2795.0889,24,35.65643062,139.6026645,S00032,1712.7
A03543,東京都,世田谷区,給田２丁目,2006,ＡＬＣ,3,1R,3013.9849,27,35.66586078,139.5954148,S00032,605.01
A03544,東京都,世田谷区,給田２丁目,1971,ＲＣ,9,1R,2388.7075,29,35.66511746,139.5940409,S00032,757.24
A03545,東京都,世田谷区,給田２丁目,1971,ＲＣ,7,1R,2524.1821,23,35.6652238,139.594437,S00032,663.5
A03546,東京都,世田谷区,給田２丁目,1996,ＲＣ,3,1R,2964.144,21,35.66440336,139.5952978,S00032,700.88
A03547,東京都,世田谷区,上祖師谷４丁目,1993,鉄骨,2,1R,2807.1162,23,35.65465221,139.5928978,S00032,1969.91
A03548,東京都,世田谷区,上祖師谷４丁目,1993,ＲＣ,3,1R,2747.8335,26,35.65518621,139.5953447,S00032,1836.77
A03549,東京都,世田谷区,南烏山６丁目,2009,ＲＣ,3,1R,3153.2761,30,35.67144815,139.5984051,S00032,471
A03550,東京都,世田谷区,北烏山７丁目,2005,ＲＣ,6,1R,2998.8838,23,35.67725727,139.5938923,S00032,1556.73
A03551,東京都,世田谷区,北烏山７丁目,2003,鉄骨造,3,1R,2826.7542,25,35.68030981,139.5894365,S00032,1797.51
A03552,東京都,世田谷区,北烏山７丁目,2005,ＲＣ,6,1R,3110.589,23,35.68031846,139.5905431,S00032,1905.48
A03553,東京都,世田谷区,北烏山７丁目,2005,ＲＣ,6,1R,3026.1245,21,35.67964987,139.5896144,S00032,1878.53
A03554,東京都,世田谷区,北烏山７丁目,1997,ＲＣ,0,1R,2846.5818,21,35.68152998,139.5886541,S00032,1986.16
A03555,東京都,世田谷区,北烏山７丁目,1996,鉄骨造,3,1R,2827.259,26,35.68081127,139.5899385,S00032,1966.38
A03556,東京都,世田谷区,北烏山７丁目,1981,ＲＣ,3,1R,2602.8364,27,35.67948697,139.5910666,S00032,1994.41
A03557,東京都,世田谷区,北烏山７丁目,2005,ＲＣ,3,1R,2937.7283,28,35.68045631,139.5920508,S00032,1784.72
A03558,東京都,世田谷区,北烏山７丁目,1996,ＲＣ,4,1R,2753.97,23,35.67838403,139.5934237,S00032,1594.79
A03559,東京都,世田谷区,北烏山２丁目,1967,ＲＣ,5,1R,1691.6759,28,35.67970324,139.5992628,S00032,1831.89
A03560,東京都,世田谷区,給田４丁目,2015,ＲＣ,3,1R,2944.4583,23,35.67161369,139.5890672,S00032,1462.33
A03561,東京都,世田谷区,給田４丁目,1987,ＲＣ,3,1R,2687.717,22,35.67234379,139.5890609,S00032,1448.12
A03562,東京都,世田谷区,給田４丁目,2001,鉄骨造,2,1R,2813.396,26,35.67126191,139.5889897,S00032,1334.78
A03563,東京都,世田谷区,南烏山４丁目,1979,ＲＣ,6,1R,2697.8027,24,35.67180025,139.6030092,S00032,685.15
A03564,東京都,世田谷区,南烏山４丁目,1998,ＲＣ,8,1R,3074.2678,27,35.67235946,139.6024142,S00032,741.06
A03565,東京都,世田谷区,南烏山４丁目,1985,ＲＣ,5,1R,2985.192,22,35.67180458,139.60362,S00032,765.01
A03566,東京都,世田谷区,南烏山４丁目,1995,鉄骨造,2,1R,2980.8884,28,35.67170484,139.6031235,S00032,731.04
A03567,東京都,世田谷区,南烏山４丁目,2002,ＳＲＣ,9,1R,3048.4062,24,35.67144702,139.6034764,S00032,597.11
